Temperature,Humidity,Smoke_ADC,CO_ADC,Flame,LDR_ADC,LDR_Flicker,Motion,Label
46.84,80.7,1202.0,154.0,0,1024.0,71.3,1,0
141.72,29.3,3425.0,2878.0,1,201.0,776.0,0,2
24.74,63.29,3.0,375.0,0,1005.0,19.2,0,0
58.3,36.48,1752.0,1685.0,1,264.0,808.4,1,1
79.07,50.19,2240.0,1210.0,0,2289.0,78.2,0,1
93.34,31.69,2388.0,2027.0,0,2886.0,33.4,1,1
75.28,33.43,1011.0,841.0,1,281.0,840.1,1,1
18.4,57.84,35.0,351.0,0,1765.0,6.8,0,0
28.99,45.07,239.0,286.0,0,2016.0,32.9,1,0
186.41,17.35,3585.0,2957.0,1,242.0,872.2,1,2
21.04,52.54,267.0,96.0,0,2780.0,51.6,0,0
112.78,30.39,3862.0,3756.0,1,85.0,294.1,1,2
40.66,43.11,2120.0,1392.0,0,3657.0,63.5,1,1
63.14,76.88,1869.0,478.0,0,881.0,45.6,1,0
22.03,62.58,207.0,150.0,0,1756.0,44.4,0,0
87.89,53.09,1925.0,1784.0,1,193.0,862.1,1,1
181.3,16.89,3077.0,3242.0,1,382.0,608.5,1,2
59.47,80.86,663.0,173.0,0,2350.0,51.9,1,0
111.15,10.78,3104.0,4060.0,1,123.0,685.7,0,2
45.79,30.13,1025.0,930.0,0,2866.0,22.5,1,1
108.13,24.69,2031.0,1716.0,0,3127.0,73.0,1,1
58.77,13.86,2169.0,2970.0,0,2249.0,3.8,1,1
52.5,70.95,1510.0,394.0,0,881.0,38.0,1,0
57.3,88.86,2028.0,167.0,0,2379.0,22.1,1,0
153.36,11.6,3667.0,3115.0,1,115.0,499.0,0,2
93.12,5.88,2889.0,3082.0,1,145.0,488.2,0,2
180.64,15.35,3706.0,2849.0,1,250.0,869.3,1,2
159.95,31.54,3624.0,3403.0,1,356.0,662.4,1,2
18.74,63.98,117.0,238.0,0,1472.0,32.9,1,0
103.58,32.01,3208.0,2602.0,1,86.0,272.4,0,2
75.18,24.26,1618.0,1017.0,0,2366.0,7.6,1,1
80.38,30.06,2145.0,1569.0,1,82.0,655.1,1,1
79.27,32.38,1017.0,989.0,0,1384.0,65.7,0,1
75.89,12.83,3431.0,2704.0,0,1530.0,71.8,0,1
69.38,49.42,928.0,1288.0,0,2261.0,36.8,1,1
48.65,60.87,2112.0,236.0,0,2624.0,57.5,1,0
89.24,33.81,2389.0,1572.0,1,155.0,618.7,0,1
45.44,50.24,1846.0,1945.0,0,1503.0,50.8,0,1
57.04,59.05,1373.0,223.0,0,2865.0,39.7,1,0
22.03,60.85,239.0,367.0,0,3116.0,3.3,0,0
35.81,81.34,1572.0,35.0,0,2986.0,62.7,1,0
80.58,39.15,1999.0,969.0,0,1009.0,58.5,1,1
199.52,19.21,3951.0,3844.0,1,104.0,259.0,1,2
29.88,64.91,203.0,353.0,0,1304.0,18.1,0,0
61.6,68.99,1199.0,116.0,0,852.0,53.9,1,0
46.34,35.05,1781.0,806.0,0,2477.0,75.8,1,1
80.91,32.64,2007.0,2336.0,0,2688.0,70.5,0,1
61.38,51.25,1915.0,1276.0,0,3313.0,63.6,1,1
106.78,37.47,2192.0,2165.0,0,1406.0,51.1,1,1
44.1,39.01,1600.0,1026.0,0,1659.0,26.5,1,1
85.38,44.22,2201.0,1048.0,0,2407.0,61.4,1,1
20.58,57.39,59.0,297.0,0,3780.0,57.8,1,0
96.52,36.44,1774.0,2201.0,1,281.0,204.3,1,1
22.33,43.83,205.0,383.0,0,1102.0,26.0,1,0
160.61,5.94,4090.0,3933.0,1,55.0,562.0,0,2
62.29,74.01,2145.0,24.0,0,3077.0,16.6,1,0
41.25,45.4,1368.0,810.0,0,3478.0,45.7,0,1
150.22,5.85,3250.0,2889.0,1,248.0,553.0,0,2
153.0,34.81,2820.0,2920.0,1,365.0,745.0,0,2
82.37,16.98,1615.0,2188.0,0,911.0,44.9,1,1
132.58,10.53,3398.0,2527.0,1,259.0,569.5,0,2
38.13,68.88,1122.0,142.0,0,1367.0,8.8,1,0
116.62,27.45,3464.0,3056.0,1,261.0,386.5,1,2
90.58,22.92,3519.0,2704.0,1,180.0,677.4,1,2
57.21,28.06,2348.0,1303.0,0,1311.0,1.6,1,1
26.85,59.44,172.0,156.0,0,2951.0,17.9,1,0
171.58,9.05,3916.0,2740.0,1,349.0,601.1,0,2
63.87,20.02,2445.0,1838.0,1,137.0,448.8,0,1
25.76,63.37,284.0,398.0,0,2861.0,36.6,1,0
50.35,79.32,1734.0,31.0,0,1890.0,12.3,1,0
29.38,38.09,288.0,140.0,0,2382.0,27.8,0,0
20.01,63.58,289.0,61.0,0,2530.0,49.3,0,0
85.65,46.38,1539.0,1876.0,0,2812.0,28.1,1,1
103.9,34.21,1641.0,1992.0,0,987.0,38.2,1,1
29.81,84.2,1761.0,223.0,0,3328.0,41.4,1,0
97.88,29.05,3163.0,2355.0,0,1399.0,12.7,0,1
117.82,6.68,4045.0,3495.0,1,137.0,817.3,0,2
96.71,35.64,2247.0,2427.0,0,3037.0,47.6,0,1
71.12,22.09,3417.0,2969.0,0,1076.0,11.7,1,1
64.36,86.59,1564.0,99.0,0,2135.0,40.3,1,0
68.52,54.39,2281.0,1496.0,0,1023.0,24.4,0,1
99.49,37.48,2549.0,2564.0,0,2271.0,71.7,0,1
69.1,42.24,2220.0,1681.0,0,1868.0,72.4,1,1
68.68,40.21,1611.0,1694.0,0,1065.0,15.2,0,1
29.45,39.74,21.0,340.0,0,3222.0,11.8,0,0
25.13,39.91,122.0,122.0,0,3717.0,64.5,1,0
69.49,44.94,3192.0,2773.0,1,331.0,894.0,1,1
45.35,70.84,993.0,292.0,0,1591.0,21.4,1,0
46.96,54.58,2015.0,1810.0,1,197.0,771.5,1,1
183.83,28.4,3082.0,2531.0,1,271.0,670.6,0,2
59.09,35.73,3243.0,2756.0,1,65.0,337.2,0,1
19.06,57.54,249.0,20.0,0,3726.0,73.2,1,0
76.98,52.05,869.0,1067.0,0,2053.0,44.4,0,1
25.7,43.34,216.0,143.0,0,1190.0,69.6,1,0
45.61,21.71,1411.0,1587.0,0,3005.0,69.4,0,1
48.27,76.72,2012.0,225.0,0,2515.0,77.2,1,0
52.34,31.27,1859.0,1437.0,0,1139.0,64.9,0,1
28.81,50.94,167.0,163.0,0,2379.0,5.3,0,0
22.22,42.16,246.0,270.0,0,904.0,29.9,1,0
22.83,43.9,252.0,28.0,0,2733.0,70.2,0,0
28.87,44.23,75.0,157.0,0,1601.0,77.8,0,0
44.09,37.4,1727.0,1090.0,0,1217.0,27.5,0,1
184.74,16.69,3845.0,3214.0,1,189.0,769.7,1,2
61.51,22.81,2726.0,2291.0,0,1823.0,68.8,0,1
104.28,31.55,2623.0,2088.0,1,292.0,606.2,1,1
47.37,37.98,1293.0,1352.0,0,1376.0,63.3,0,1
26.26,63.96,21.0,263.0,0,1061.0,29.6,0,0
47.35,80.27,994.0,147.0,0,1864.0,40.4,1,0
169.73,28.35,3056.0,3443.0,1,385.0,220.5,1,2
158.81,9.16,3607.0,3775.0,1,318.0,255.7,0,2
61.67,19.35,2843.0,2520.0,0,2151.0,28.8,1,1
114.62,31.88,3472.0,2554.0,1,132.0,331.1,1,2
24.1,60.29,264.0,327.0,0,1889.0,71.8,1,0
45.81,70.91,1492.0,117.0,0,2331.0,34.0,1,0
25.5,61.62,264.0,316.0,0,1223.0,56.5,0,0
80.68,43.66,2194.0,1819.0,1,163.0,810.5,1,1
66.62,24.08,1410.0,917.0,0,3564.0,44.0,0,1
55.03,43.56,2911.0,2298.0,1,253.0,500.0,1,1
78.04,31.69,1559.0,953.0,1,327.0,728.7,1,1
25.93,55.7,115.0,387.0,0,2580.0,13.9,1,0
108.04,28.56,2484.0,1737.0,0,2942.0,64.7,0,1
59.38,81.91,1770.0,126.0,0,1406.0,3.8,1,0
112.08,9.57,4057.0,2677.0,1,196.0,437.7,1,2
70.64,29.61,1872.0,2073.0,0,1897.0,49.4,1,1
155.73,17.65,3757.0,3057.0,1,220.0,562.2,0,2
28.99,58.09,59.0,119.0,0,871.0,72.8,0,0
189.88,18.25,3033.0,2800.0,1,102.0,784.3,0,2
88.81,27.09,3456.0,2158.0,1,305.0,448.0,1,1
99.14,24.4,3014.0,2784.0,1,51.0,851.2,0,2
21.98,36.66,154.0,199.0,0,885.0,74.6,1,0
108.47,43.06,3137.0,2886.0,0,1444.0,19.0,1,1
48.02,52.42,1998.0,1049.0,0,835.0,66.2,0,1
42.95,59.67,1089.0,228.0,0,1114.0,39.0,1,0
34.96,74.75,1786.0,121.0,0,1565.0,63.2,1,0
61.81,27.16,956.0,1689.0,0,1077.0,15.9,1,1
82.13,35.62,2283.0,1635.0,0,1500.0,12.1,1,1
117.05,10.19,2832.0,3176.0,1,67.0,683.2,0,2
31.73,56.6,2146.0,8.0,0,2962.0,51.9,1,0
50.58,32.49,2187.0,1703.0,0,3796.0,65.9,0,1
42.15,61.26,1459.0,194.0,0,1120.0,62.8,1,0
72.43,31.87,2372.0,977.0,0,3293.0,24.6,0,1
31.71,85.14,1589.0,409.0,0,2056.0,16.2,1,0
43.85,72.04,1545.0,172.0,0,3519.0,61.6,1,0
155.27,31.96,3778.0,3849.0,1,272.0,468.9,1,2
189.78,13.14,3350.0,3226.0,1,248.0,564.5,1,2
37.86,56.04,1972.0,96.0,0,2643.0,53.2,1,0
62.88,43.07,2825.0,2715.0,0,2121.0,22.0,0,1
99.44,8.15,3935.0,2698.0,1,251.0,862.7,0,2
62.46,62.29,940.0,298.0,0,2618.0,72.6,1,0
50.84,31.34,2337.0,1307.0,0,3746.0,71.3,0,1
28.85,87.52,1318.0,466.0,0,1764.0,25.2,1,0
80.32,30.58,2175.0,1523.0,0,1228.0,61.9,1,1
162.04,11.57,4075.0,3841.0,1,328.0,702.7,0,2
61.49,37.64,1146.0,1654.0,1,380.0,653.9,0,1
132.28,16.3,3288.0,3630.0,1,357.0,236.9,0,2
119.28,5.4,3357.0,3182.0,1,249.0,207.5,0,2
62.78,32.83,3162.0,2808.0,1,298.0,411.2,1,1
54.56,62.23,1664.0,205.0,0,3131.0,25.4,1,0
30.94,82.69,2109.0,200.0,0,3553.0,55.7,1,0
25.59,51.06,170.0,241.0,0,1118.0,50.2,0,0
107.15,15.38,3253.0,3252.0,1,59.0,894.3,0,2
25.17,40.96,275.0,94.0,0,3046.0,28.7,1,0
78.68,12.89,2046.0,2160.0,1,211.0,563.1,1,1
87.52,28.73,2742.0,1941.0,0,1274.0,20.2,1,1
64.91,38.78,1766.0,1954.0,0,2971.0,45.1,0,1
56.71,78.82,1854.0,280.0,0,3587.0,40.9,1,0
69.35,41.6,2249.0,1988.0,0,3002.0,12.7,1,1
23.85,41.88,235.0,196.0,0,1057.0,12.4,0,0
69.41,29.52,2190.0,2358.0,0,3195.0,73.8,0,1
78.66,10.53,2890.0,2868.0,0,1021.0,71.4,1,1
91.93,32.23,3140.0,3936.0,1,189.0,223.9,1,2
27.28,59.47,79.0,22.0,0,1464.0,3.2,1,0
49.21,75.72,808.0,117.0,0,3298.0,17.1,1,0
23.08,49.86,101.0,20.0,0,941.0,29.6,1,0
60.51,46.63,1190.0,1195.0,0,1826.0,8.9,0,1
55.88,68.07,743.0,403.0,0,869.0,25.9,1,0
48.91,60.09,1468.0,56.0,0,2711.0,35.6,1,0
37.3,89.65,1566.0,180.0,0,2127.0,11.6,1,0
62.91,39.12,2008.0,1693.0,0,2543.0,44.2,1,1
69.49,37.42,3055.0,2651.0,1,329.0,688.0,1,1
177.18,5.24,3209.0,3357.0,1,314.0,555.5,0,2
63.05,17.12,1805.0,1996.0,0,2339.0,73.1,1,1
71.96,20.34,1614.0,2408.0,0,3280.0,25.2,1,1
42.95,88.24,1458.0,268.0,0,3206.0,27.8,1,0
61.67,31.43,2533.0,2899.0,0,3446.0,1.6,0,1
42.94,81.7,909.0,50.0,0,2944.0,50.6,1,0
50.02,12.46,3455.0,2946.0,0,1598.0,37.4,1,1
62.43,30.68,1192.0,906.0,0,3741.0,34.5,1,1
58.75,38.77,2897.0,2409.0,0,1345.0,57.7,0,1
25.74,41.93,219.0,352.0,0,1002.0,16.7,0,0
45.84,36.8,2262.0,1637.0,0,2882.0,15.9,1,1
78.27,46.36,1624.0,1012.0,0,3149.0,75.8,0,1
50.98,87.63,1871.0,394.0,0,2036.0,45.3,1,0
29.37,87.84,983.0,444.0,0,1151.0,72.5,1,0
68.07,23.42,1582.0,1964.0,1,119.0,745.7,1,1
85.9,21.87,3060.0,2046.0,0,1052.0,12.9,1,1
67.17,34.93,1151.0,1344.0,1,111.0,720.0,0,1
84.0,34.82,2357.0,2249.0,1,123.0,835.3,1,1
79.92,45.34,1628.0,1379.0,0,1357.0,31.5,0,1
45.68,26.32,1126.0,1433.0,1,259.0,669.5,1,1
106.27,26.86,2376.0,1867.0,1,333.0,266.3,1,1
72.97,47.7,879.0,1711.0,0,1393.0,69.2,1,1
18.97,53.97,276.0,97.0,0,1920.0,80.0,1,0
19.14,42.69,49.0,334.0,0,3411.0,69.8,0,0
20.07,40.86,226.0,284.0,0,2776.0,73.8,1,0
19.89,48.52,285.0,217.0,0,3720.0,26.1,0,0
20.97,44.12,4.0,86.0,0,2815.0,40.1,1,0
22.69,57.09,55.0,280.0,0,2649.0,46.4,1,0
99.51,15.85,3826.0,3509.0,1,367.0,458.2,0,2
26.95,57.17,284.0,53.0,0,987.0,32.5,0,0
111.6,34.71,3484.0,4075.0,1,386.0,323.4,0,2
131.03,24.11,3899.0,3126.0,1,109.0,310.4,1,2
59.65,44.75,2433.0,848.0,0,3438.0,46.2,0,1
24.2,64.62,219.0,368.0,0,3318.0,21.7,0,0
49.31,65.95,685.0,338.0,0,3039.0,62.8,1,0
32.31,68.72,1234.0,423.0,0,3334.0,49.1,1,0
59.97,79.09,1058.0,27.0,0,1328.0,25.6,1,0
37.21,56.35,2120.0,476.0,0,1700.0,77.2,1,0
48.26,71.65,2037.0,377.0,0,3452.0,28.3,1,0
98.05,11.93,2516.0,2179.0,0,2088.0,69.3,1,1
33.89,74.15,1462.0,438.0,0,982.0,10.5,1,0
101.07,23.25,2947.0,1616.0,0,2755.0,60.1,1,1
94.15,7.62,2938.0,3945.0,1,234.0,382.7,0,2
121.91,27.02,3583.0,3937.0,1,252.0,417.0,0,2
29.28,42.26,23.0,182.0,0,2703.0,22.7,1,0
18.75,59.61,258.0,292.0,0,1906.0,0.9,0,0
56.54,32.1,1697.0,1225.0,1,200.0,780.3,1,1
187.93,6.82,3353.0,3328.0,1,228.0,455.6,0,2
178.99,12.24,4008.0,2994.0,1,216.0,900.0,0,2
68.7,30.89,2188.0,1516.0,0,2824.0,12.5,1,1
157.98,34.37,3675.0,3121.0,1,190.0,842.7,1,2
69.34,53.24,1257.0,1731.0,0,2741.0,23.3,0,1
88.68,16.76,3469.0,2275.0,0,803.0,24.6,1,1
52.58,45.24,1985.0,1674.0,0,2374.0,34.8,0,1
44.86,74.37,1212.0,137.0,0,1067.0,37.1,1,0
54.84,47.23,2267.0,1102.0,0,2261.0,26.5,1,1
27.11,46.58,76.0,212.0,0,2833.0,19.2,1,0
18.27,39.12,150.0,250.0,0,1954.0,45.2,0,0
43.21,60.86,1247.0,86.0,0,1069.0,22.7,1,0
51.51,77.8,1216.0,225.0,0,3154.0,22.8,1,0
56.38,24.88,1305.0,1679.0,0,3386.0,53.8,1,1
42.33,80.36,1285.0,131.0,0,1179.0,37.2,1,0
26.27,37.4,252.0,187.0,0,1776.0,50.3,1,0
87.07,21.61,2597.0,2111.0,0,2929.0,18.3,0,1
108.94,27.82,3900.0,3478.0,1,172.0,785.8,1,2
75.42,29.14,1351.0,1796.0,0,1821.0,20.6,1,1
19.82,45.02,258.0,152.0,0,2452.0,63.0,1,0
62.87,65.0,1332.0,214.0,0,2835.0,61.4,1,0
47.19,33.4,1717.0,1380.0,0,3664.0,31.5,1,1
26.59,51.13,28.0,126.0,0,1547.0,29.7,0,0
185.24,20.63,3666.0,3745.0,1,59.0,210.5,1,2
152.13,24.91,3241.0,3056.0,1,234.0,335.3,1,2
93.03,25.51,2068.0,2075.0,0,2457.0,56.5,1,1
68.46,50.2,1246.0,1802.0,1,150.0,796.0,1,1
24.84,42.13,102.0,379.0,0,3474.0,73.9,1,0
88.15,54.79,1290.0,909.0,1,276.0,419.6,1,1
131.81,5.2,3888.0,3933.0,1,344.0,571.2,0,2
23.61,60.86,270.0,92.0,0,1246.0,9.6,0,0
25.54,51.83,167.0,309.0,0,3787.0,55.6,0,0
50.52,42.53,835.0,1118.0,0,1458.0,34.5,1,1
63.07,55.84,1589.0,412.0,0,1132.0,11.9,1,0
19.9,53.14,153.0,340.0,0,2817.0,14.2,1,0
26.42,59.25,213.0,384.0,0,1749.0,2.5,0,0
37.77,73.59,628.0,398.0,0,1563.0,21.6,1,0
24.39,53.88,72.0,260.0,0,2245.0,74.3,0,0
59.28,81.7,1617.0,392.0,0,2956.0,6.5,1,0
62.57,72.45,1078.0,309.0,0,1597.0,55.6,1,0
67.58,14.3,1527.0,1764.0,0,3475.0,18.0,0,1
77.7,26.99,2123.0,873.0,0,2884.0,38.8,0,1
28.96,55.03,1124.0,181.0,0,1742.0,46.4,1,0
20.18,52.73,201.0,76.0,0,2953.0,27.9,1,0
73.3,37.57,1765.0,1657.0,0,2046.0,70.2,1,1
44.58,59.91,2126.0,179.0,0,3499.0,58.7,1,0
21.72,42.23,74.0,340.0,0,1818.0,41.2,0,0
20.98,47.81,181.0,287.0,0,2185.0,9.6,1,0
31.02,76.91,1047.0,167.0,0,1720.0,45.3,1,0
50.08,64.48,1515.0,359.0,0,1885.0,16.9,1,0
20.41,58.48,242.0,303.0,0,1972.0,54.6,1,0
31.67,67.62,1607.0,137.0,0,2175.0,73.8,1,0
42.28,26.11,1301.0,911.0,0,2087.0,74.7,1,1
160.12,31.82,4020.0,3045.0,1,118.0,585.8,1,2
64.99,42.14,2258.0,1579.0,0,1111.0,45.8,0,1
62.99,78.0,1525.0,326.0,0,1102.0,51.2,1,0
49.27,27.24,1186.0,963.0,0,2359.0,30.9,0,1
87.5,23.29,1709.0,1970.0,0,2678.0,75.0,0,1
199.38,33.57,3745.0,3566.0,1,72.0,444.5,0,2
99.88,13.0,3167.0,1787.0,0,2304.0,38.0,0,1
52.32,20.99,2936.0,1667.0,0,945.0,66.3,1,1
129.97,10.74,3234.0,2708.0,1,126.0,557.8,0,2
172.98,21.62,3900.0,3296.0,1,199.0,551.3,1,2
46.0,71.14,690.0,146.0,0,1639.0,78.5,1,0
29.02,39.88,164.0,308.0,0,961.0,57.3,0,0
69.06,44.49,1580.0,2571.0,0,2411.0,76.2,1,1
72.07,37.65,1259.0,1132.0,0,2249.0,79.9,1,1
18.54,53.78,143.0,144.0,0,1219.0,3.6,0,0
63.7,48.62,2291.0,868.0,0,1620.0,3.0,1,1
23.09,47.38,135.0,19.0,0,2611.0,7.4,1,0
150.96,7.44,3570.0,2688.0,1,295.0,738.0,1,2
148.87,12.11,3894.0,3590.0,1,220.0,637.3,0,2
57.82,42.62,2710.0,2060.0,0,3010.0,21.1,1,1
25.11,49.42,267.0,126.0,0,1735.0,27.3,1,0
53.78,39.31,1882.0,981.0,0,3355.0,34.0,1,1
84.46,37.25,2475.0,1990.0,0,1449.0,50.6,0,1
66.37,22.57,3044.0,1872.0,0,3710.0,16.7,0,1
70.73,33.28,979.0,1886.0,0,2131.0,27.7,0,1
52.14,41.06,2222.0,919.0,0,2329.0,64.6,0,1
62.43,71.3,1504.0,218.0,0,2900.0,4.3,1,0
70.93,36.58,2055.0,1390.0,0,3195.0,18.4,0,1
29.55,55.87,1110.0,441.0,0,1389.0,78.9,1,0
59.06,75.61,1134.0,374.0,0,2730.0,28.1,1,0
74.77,25.37,2252.0,1679.0,1,142.0,215.4,1,1
45.57,21.53,1001.0,1069.0,0,2271.0,37.3,1,1
100.53,21.85,2267.0,2659.0,0,1352.0,12.3,0,1
19.08,56.28,73.0,34.0,0,2484.0,13.2,1,0
63.8,81.04,1057.0,422.0,0,1169.0,60.3,1,0
75.47,21.57,1934.0,2709.0,0,3772.0,31.0,0,1
91.84,26.8,2892.0,2762.0,1,310.0,826.9,0,2
65.92,24.2,2115.0,1923.0,0,3064.0,73.3,1,1
106.66,11.84,2624.0,2973.0,1,271.0,820.9,1,1
51.74,77.23,859.0,64.0,0,2805.0,2.8,1,0
100.41,44.23,2995.0,1528.0,1,219.0,361.1,0,1
130.3,9.69,3530.0,2707.0,1,162.0,552.0,0,2
18.84,40.72,110.0,273.0,0,940.0,63.0,0,0
40.63,89.85,1298.0,261.0,0,2395.0,2.2,1,0
28.7,53.44,195.0,357.0,0,3786.0,70.6,0,0
68.2,33.92,1959.0,877.0,0,3580.0,35.9,0,1
127.0,14.49,2931.0,2800.0,1,127.0,587.7,1,2
26.89,48.83,80.0,367.0,0,2681.0,2.1,0,0
75.61,40.22,1264.0,1692.0,0,2862.0,79.0,1,1
43.47,77.46,1858.0,463.0,0,3064.0,55.1,1,0
97.42,17.12,1588.0,1596.0,1,360.0,398.5,0,1
142.83,29.45,3667.0,2559.0,1,284.0,397.2,1,2
83.24,52.76,970.0,1702.0,1,272.0,491.5,1,1
189.06,20.1,2810.0,3089.0,1,149.0,892.1,1,2
58.72,36.64,2266.0,1845.0,0,3603.0,4.2,0,1
29.8,64.91,126.0,250.0,0,3662.0,58.8,0,0
99.06,10.7,3521.0,2886.0,1,155.0,517.7,0,2
46.99,59.41,1538.0,232.0,0,2351.0,25.9,1,0
53.62,30.13,2720.0,2065.0,1,238.0,844.6,1,1
51.94,68.24,1857.0,286.0,0,2428.0,16.3,1,0
57.85,46.01,1724.0,1273.0,0,3741.0,26.6,0,1
81.12,15.59,3232.0,2635.0,1,230.0,230.0,0,1
25.26,51.31,8.0,306.0,0,2633.0,19.8,0,0
74.94,32.95,1744.0,2264.0,1,260.0,320.3,1,1
102.53,16.79,3115.0,2553.0,1,218.0,604.0,0,1
56.41,64.25,1500.0,381.0,0,2647.0,73.2,1,0
27.75,61.28,139.0,6.0,0,3249.0,43.8,0,0
22.47,64.31,9.0,168.0,0,1269.0,70.9,1,0
36.82,82.18,731.0,331.0,0,2521.0,62.5,1,0
54.04,81.99,922.0,191.0,0,2966.0,58.3,1,0
29.76,59.8,238.0,84.0,0,3513.0,42.8,1,0
64.78,85.96,1426.0,234.0,0,2606.0,13.1,1,0
88.1,22.07,1918.0,1024.0,0,2189.0,36.7,0,1
40.83,62.34,1060.0,72.0,0,3116.0,37.4,1,0
103.47,16.03,2418.0,1595.0,1,182.0,358.1,1,1
19.9,51.69,245.0,297.0,0,1693.0,22.0,0,0
90.47,40.15,3388.0,1676.0,0,2921.0,33.3,1,1
20.77,35.89,125.0,138.0,0,2259.0,59.2,1,0
65.81,28.46,2041.0,2506.0,0,2658.0,55.3,0,1
83.11,41.46,3441.0,2714.0,0,2316.0,2.3,1,1
46.2,79.53,966.0,50.0,0,1013.0,64.2,1,0
36.56,60.84,749.0,429.0,0,972.0,0.1,1,0
44.52,58.81,1493.0,367.0,0,1850.0,77.6,1,0
59.71,65.41,1824.0,92.0,0,3429.0,34.3,1,0
63.17,41.26,1668.0,2110.0,0,3682.0,78.6,0,1
131.8,15.71,3314.0,2992.0,1,52.0,810.1,0,2
41.46,75.61,827.0,91.0,0,3549.0,71.3,1,0
79.98,33.84,2469.0,957.0,0,2131.0,3.8,0,1
46.6,34.57,1832.0,1499.0,0,3439.0,79.5,0,1
24.43,61.94,266.0,322.0,0,2259.0,71.2,1,0
72.35,21.24,1587.0,1534.0,0,1042.0,8.0,1,1
152.38,29.61,3432.0,3900.0,1,262.0,548.2,1,2
64.93,55.89,1404.0,90.0,0,3378.0,36.8,1,0
52.9,29.7,1858.0,918.0,0,1677.0,44.7,1,1
71.55,41.01,3262.0,2612.0,0,1138.0,10.2,0,1
107.69,14.27,1592.0,2133.0,0,2502.0,59.5,1,1
24.83,59.53,93.0,310.0,0,1560.0,4.3,0,0
108.94,41.47,1612.0,1689.0,0,1002.0,10.6,1,1
56.81,57.04,1132.0,207.0,0,3392.0,21.2,1,0
19.85,55.71,290.0,309.0,0,3704.0,50.9,1,0
148.34,24.07,3685.0,3353.0,1,261.0,742.2,1,2
182.53,23.28,3041.0,2941.0,1,318.0,292.9,0,2
189.62,34.53,2997.0,3156.0,1,237.0,696.5,0,2
106.24,38.38,2897.0,2813.0,0,1350.0,24.0,0,1
57.24,11.51,3109.0,1566.0,1,370.0,623.5,0,1
28.86,46.01,132.0,210.0,0,1077.0,54.6,1,0
89.85,25.78,1198.0,1038.0,0,2789.0,47.4,0,1
93.33,17.43,2119.0,1571.0,1,113.0,698.4,0,1
91.32,30.75,3871.0,3438.0,1,309.0,564.0,0,2
30.74,66.94,1084.0,463.0,0,3438.0,14.9,1,0
65.21,39.32,1990.0,2519.0,1,67.0,686.6,1,1
19.46,63.43,253.0,221.0,0,3655.0,76.6,1,0
35.27,72.57,825.0,68.0,0,3304.0,27.6,1,0
29.23,42.38,299.0,243.0,0,2389.0,56.8,0,0
63.76,64.73,1302.0,377.0,0,1064.0,5.9,1,0
53.87,42.19,2903.0,2265.0,0,3280.0,41.7,0,1
22.42,57.83,48.0,208.0,0,3713.0,8.8,0,0
99.22,42.4,2556.0,2405.0,0,3114.0,17.6,1,1
171.94,5.72,3736.0,3848.0,1,275.0,584.4,1,2
178.9,13.12,3124.0,2998.0,1,122.0,228.5,0,2
83.86,25.98,3125.0,2206.0,0,3196.0,12.0,0,1
64.5,21.9,2202.0,1553.0,1,142.0,309.8,0,1
38.58,73.14,1429.0,85.0,0,2569.0,5.8,1,0
29.59,52.28,24.0,33.0,0,1354.0,18.7,1,0
26.46,41.75,262.0,272.0,0,3526.0,29.3,0,0
91.23,43.45,1636.0,2530.0,0,1502.0,57.9,1,1
79.73,31.94,2964.0,1551.0,0,816.0,39.5,0,1
128.83,31.4,3973.0,3461.0,1,270.0,304.8,1,2
63.66,60.9,773.0,9.0,0,2907.0,66.8,1,0
128.54,27.71,2870.0,4023.0,1,50.0,855.9,1,2
65.09,21.21,2393.0,1524.0,0,3018.0,0.5,1,1
21.71,42.58,27.0,107.0,0,2022.0,43.6,1,0
48.63,72.6,1345.0,208.0,0,2558.0,13.0,1,0
42.36,20.9,1853.0,1591.0,1,66.0,639.9,1,1
92.48,23.67,2545.0,2764.0,0,2230.0,26.3,1,1
109.96,40.05,2908.0,2861.0,0,3550.0,41.7,1,1
185.73,24.26,3840.0,3237.0,1,244.0,356.3,0,2
56.24,83.28,1613.0,29.0,0,1709.0,1.9,1,0
95.86,27.36,3081.0,3668.0,1,337.0,307.5,1,2
24.21,40.03,63.0,22.0,0,2916.0,54.3,0,0
27.37,35.13,133.0,134.0,0,3181.0,21.3,0,0
65.61,16.71,2450.0,2118.0,0,2793.0,74.0,0,1
62.77,60.0,1917.0,262.0,0,2521.0,32.2,1,0
179.38,30.32,3067.0,3655.0,1,346.0,239.9,0,2
18.65,52.56,298.0,133.0,0,943.0,29.5,1,0
74.3,40.51,1796.0,1540.0,0,2451.0,15.1,1,1
93.18,13.52,2683.0,2876.0,1,80.0,362.1,1,1
73.76,23.15,2144.0,1702.0,0,829.0,7.7,0,1
55.3,79.67,1913.0,191.0,0,1409.0,58.5,1,0
47.01,59.57,2004.0,346.0,0,3062.0,44.8,1,0
28.24,60.23,242.0,84.0,0,3566.0,3.7,1,0
22.12,39.98,278.0,236.0,0,2801.0,29.3,1,0
138.16,25.09,2883.0,2877.0,1,57.0,209.7,1,2
53.75,88.73,633.0,9.0,0,1274.0,77.8,1,0
21.91,47.39,161.0,17.0,0,3355.0,70.4,1,0
104.7,9.23,3085.0,3241.0,1,308.0,829.1,1,2
